combo_id,RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
mikaelbacklundCGY,backlund6100cm,91.98,Mikael Backlund,6100,C,0,CGY,ANA-JGibson,14.78,18.5,11.0,3.64,2.4,2,1,13,1,1.3,85,2,1,4.0,2.7,-225,6.5,85,-200,11.7,2.3,75,36,24,103,13.7,78,35,21,14,0.24,0.4,0.64,18.02,2.13,3.11,4.03,0.77,0.08,0.33,3.44,15.65,10.15,11.52,0.05,0.07,1.89,0.38,0.58,0.67,0.01,0.03,0.18,0.3,0.54,0.01,3.01,0.36,0.29,0.64,19.56,1.96,3.57,4.77,0.75,0.1,0.64,4.21,16.36,11.5,0.21,0.21,2.09,0.5,14.38,3.5,2.88,0.63,4.63,1.25,20.25,1.99,0.25,0.25,53.74,52.55,53.62,39.25,41.13,3.13,0.2,3.18,0.28,53.79,54.64,41.0,36.64,2.86,0.23,2.75,0.33,37.71,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,backlund,m,backlund6100cm,88253-9189,C,m,Mikael Backlund,backlund,12.22112693,71.0,6100,CGY@ANH,CGY,ANH,,,,,,C/UTIL,backlund6100cm,5500
jackeichelVGK,eichel7900cj,91.26,Jack Eichel,7900,C,0,VGK,VAN-TDemko,14.92,18.7,11.1,0.09,1.9,1,1,8,1,1.3,93,0,2,3.5,3.1,-135,6.5,85,-145,16.3,0.8,62,29,19,88,17.5,76,38,15,13,0.47,0.44,0.91,19.05,2.87,3.64,4.41,0.83,0.13,0.79,4.43,14.68,14.89,10.9,0.04,0.16,2.69,0.68,0.86,0.79,0.0,0.0,0.43,0.28,0.08,0.03,2.87,0.64,0.43,1.07,18.66,3.44,3.14,3.62,0.87,0.2,0.79,3.93,13.23,17.54,0.07,0.14,2.13,0.31,11.29,3.14,2.57,0.57,2.86,0.43,17.65,2.81,0.0,0.29,45.51,48.96,45.34,49.55,42.09,2.51,0.22,3.01,0.29,44.75,45.0,55.5,39.92,2.08,0.26,3.15,0.17,39.43,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,eichel,j,eichel7900cj,88253-64100,C,j,Jack Eichel,eichel,16.32982435,57.0,7900,VGK@VAN,VGK,VAN,,,,,,C/UTIL,eichel7900cj,7400
patricebergeronBOS,bergeron6700cp,88.86,Patrice Bergeron,6700,C,0,BOS,OTT-MSogaard,16.33,20.4,12.2,3.96,2.4,1,1,10,1,-0.9,96,0,2,4.2,2.4,-305,6.5,91,-280,15.5,1.4,72,34,22,96,16.3,76,46,23,13,0.4,0.47,0.87,17.63,2.96,3.55,4.66,0.76,0.11,0.7,4.25,14.03,9.16,10.84,0.11,0.12,3.27,0.82,1.16,0.71,0.02,0.01,0.27,0.34,0.34,0.03,3.32,0.46,0.54,1.0,16.69,3.59,3.38,4.54,0.75,0.14,0.38,3.77,13.62,9.38,0.08,0.08,2.86,0.85,12.0,3.86,3.43,0.43,4.0,1.0,15.75,2.72,0.14,0.14,45.82,45.36,44.53,41.32,45.26,3.36,0.21,3.46,0.19,44.17,44.15,42.33,45.15,3.0,0.15,3.5,0.14,44.75,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,bergeron,p,bergeron6700cp,88253-8175,C,p,Patrice Bergeron,bergeron,14.38840562,69.0,6700,OTT@BOS,BOS,OTT,,,,,,C/UTIL,bergeron6700cp,6400
nazemkadriCGY,kadri6400cn,88.57,Nazem Kadri,6400,C,0,CGY,ANA-JGibson,13.32,16.7,9.9,1.57,2.1,3,2,7,1,3.2,75,2,1,4.0,2.7,-225,6.5,85,-200,13.7,-0.3,63,23,26,102,9.8,57,21,42,14,0.33,0.45,0.78,17.72,2.64,3.46,4.91,0.7,0.09,0.39,3.85,15.44,11.43,11.49,0.11,0.13,3.2,0.87,1.23,0.71,0.0,0.0,0.21,0.32,0.77,0.01,2.73,0.0,0.57,0.57,15.55,2.2,2.93,3.85,0.76,0.0,0.29,3.21,13.79,9.93,0.0,0.14,2.25,0.5,13.0,2.63,2.25,0.38,3.25,0.63,14.38,1.48,0.0,0.0,53.74,52.55,53.62,39.25,41.13,3.13,0.2,3.18,0.28,53.79,54.64,41.0,36.64,2.86,0.23,2.75,0.33,37.71,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,kadri,n,kadri6400cn,88253-8741,C,n,Nazem Kadri,kadri,12.68309859,71.0,6400,CGY@ANH,CGY,ANH,,,,,,C/UTIL,kadri6400cn,5600
tagethompsonBUF,thompson9700ct,88.45,Tage Thompson,9700,C,0,BUF,NAS-JSaros,19.88,24.9,14.9,1.36,2.0,1,1,8,1,-1.4,30,0,2,3.7,3.0,-160,6.5,76,-135,18.8,1.5,72,31,27,88,16.1,57,14,42,14,0.63,0.61,1.24,18.62,4.0,3.58,4.92,0.73,0.17,0.31,3.89,14.77,12.48,11.08,0.25,0.15,3.2,0.93,1.23,0.75,0.01,0.0,0.36,0.47,0.43,0.01,3.26,0.4,0.67,1.07,18.69,3.43,3.33,4.73,0.7,0.12,0.2,3.53,14.2,12.93,0.13,0.13,2.66,0.73,14.5,3.25,3.13,0.13,4.88,1.0,19.24,2.51,0.0,0.13,48.96,45.85,48.26,42.52,44.99,3.16,0.26,3.34,0.22,48.4,50.43,46.27,41.29,2.67,0.23,3.07,0.09,42.63,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,thompson,t,thompson9700ct,88253-70924,C,t,Tage Thompson,thompson,19.33768187,69.0,9700,NSH@BUF,BUF,NSH,,,,,,C/UTIL,thompson9700ct,8300
aleksanderbarkovFLA,barkov7900ca,88.07,Aleksander Barkov,7900,C,0,FLA,PHI-CHart,18.26,22.8,13.7,3.43,2.3,2,1,17,1,-0.2,75,2,1,3.7,2.9,-165,6.5,65,-170,17.0,1.0,61,29,23,100,21.5,70,50,0,10,0.39,0.73,1.12,21.09,3.19,3.24,4.2,0.77,0.12,0.65,3.89,15.41,11.12,11.52,0.12,0.29,4.07,0.83,1.14,0.73,0.0,0.02,0.27,0.42,0.21,0.01,3.23,0.29,1.29,1.57,20.3,4.64,4.14,4.71,0.88,0.07,0.57,4.71,15.43,8.29,0.0,0.43,4.11,1.29,16.17,4.67,4.0,0.67,4.5,1.5,20.37,3.8,0.0,0.33,52.12,51.31,49.29,41.7,43.06,3.34,0.22,2.81,0.27,57.1,48.8,38.6,43.4,3.1,0.26,3.2,0.44,40.5,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,barkov,a,barkov7900ca,88253-41393,C,a,Aleksander Barkov,barkov,16.31607165,56.0,7900,FLA@PHI,FLA,PHI,,,,,,C/UTIL,barkov7900ca,7100
austonmatthewsTOR,matthews10000ca,87.75,Auston Matthews,10000,C,0,TOR,NYI-ISorokin,20.67,25.9,15.5,1.53,2.1,1,1,23,1,-1.4,93,0,3,3.2,3.0,-120,6.0,71,-115,21.2,2.1,68,31,21,97,21.3,72,27,27,11,0.59,0.66,1.25,20.5,3.66,4.44,6.33,0.7,0.13,1.28,5.72,16.77,14.09,12.69,0.2,0.16,3.8,1.16,1.73,0.67,0.0,0.0,0.39,0.49,0.28,0.02,3.43,0.5,0.58,1.08,20.59,3.15,4.42,5.91,0.75,0.11,1.5,5.92,16.0,15.64,0.25,0.08,2.72,0.64,16.33,6.17,5.17,1.0,6.5,1.5,22.59,2.87,0.5,0.0,44.13,45.36,48.74,43.84,44.49,3.17,0.26,2.94,0.17,40.27,44.55,51.73,44.91,2.27,0.32,2.55,0.18,46.67,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,matthews,a,matthews10000ca,88253-70899,C,a,Auston Matthews,matthews,20.23709599,62.0,10000,TOR@NYI,TOR,NYI,,,,,,C/UTIL,matthews10000ca,9500
jackhughesNJ,hughes9900cj,87.67,Jack Hughes,9900,C,0,NJD,MIN-FGustavsson,18.64,23.3,14.0,-0.3,1.9,1,1,16,1,-2.6,24,0,2,3.5,2.7,-175,6.0,70,-165,19.8,2.2,62,31,18,90,14.0,46,15,53,13,0.6,0.63,1.23,20.01,3.69,4.27,5.35,0.8,0.14,0.33,4.6,16.72,12.55,12.17,0.11,0.25,3.17,0.97,1.2,0.81,0.0,0.0,0.49,0.38,0.05,0.03,3.54,0.14,0.71,0.86,19.74,2.61,3.79,5.08,0.75,0.04,0.64,4.43,16.17,14.08,0.0,0.21,3.01,0.77,15.57,4.38,3.75,0.63,5.13,0.88,20.06,3.0,0.0,0.13,50.35,50.18,43.8,44.69,44.34,2.77,0.19,3.23,0.22,56.62,49.0,44.38,46.0,2.23,0.24,2.64,0.27,40.0,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,hughes,j,hughes9900cj,88253-111493,C,j,Jack Hughes,hughes,19.80605987,66.0,9900,MIN@NJ,NJ,MIN,,,,,,C/UTIL,hughes9900cj,8400
stevenstamkosTB,stamkos7800cs,87.54,Steven Stamkos,7800,C,0,TB,MTL-SMontembeault,17.6,22.0,13.2,2.97,2.3,2,1,10,1,-0.5,85,0,2,4.1,2.6,-255,6.5,80,-275,17.5,0.9,69,31,26,107,12.3,60,26,33,15,0.49,0.65,1.14,18.88,3.62,3.11,4.22,0.74,0.16,0.65,3.76,13.41,13.27,10.04,0.18,0.26,4.01,1.28,1.75,0.73,0.0,0.0,0.32,0.39,0.68,0.02,2.64,0.33,0.47,0.8,17.68,2.72,1.87,3.47,0.54,0.18,0.47,2.33,12.13,13.0,0.2,0.2,3.81,0.93,14.14,2.43,1.86,0.57,3.29,1.71,17.84,3.48,0.29,0.0,52.87,45.78,49.56,44.13,40.95,3.44,0.27,3.3,0.26,47.5,58.36,43.69,39.43,3.5,0.25,2.36,0.36,39.71,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,stamkos,s,stamkos7800cs,88253-8655,C,s,Steven Stamkos,stamkos,15.93285784,70.0,7800,TB@MON,TB,MON,,,,,,C/UTIL,stamkos7800cs,7200
eliaspetterssonVAN,pettersson9800ce,84.96,Elias Pettersson,9800,C,0,VAN,VGK-JQuick,19.64,24.6,14.7,0.91,2.0,1,1,15,1,-2.0,46,0,2,3.1,3.5,115,6.5,15,125,20.1,3.7,72,39,25,86,20.7,75,41,25,12,0.56,0.76,1.33,20.38,3.92,3.32,4.84,0.69,0.17,0.99,4.31,12.64,12.6,9.6,0.09,0.25,3.65,0.81,1.41,0.58,0.05,0.05,0.42,0.47,0.16,0.05,3.18,0.46,0.85,1.31,22.31,3.52,3.31,5.23,0.63,0.14,1.0,4.31,13.69,12.38,0.15,0.08,4.26,0.85,13.71,2.86,2.86,0.0,5.0,1.86,21.94,4.11,0.29,0.14,47.6,42.09,49.55,45.34,48.96,3.26,0.25,2.3,0.23,39.92,55.5,45.0,44.75,3.23,0.19,2.38,0.19,38.43,3/21/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,pettersson,e,pettersson9800ce,88253-84409,C,e,Elias Pettersson,pettersson,19.95820823,67.0,9800,VGK@VAN,VAN,VGK,,,,,,C/UTIL,pettersson9800ce,8600
